23.1674 	INFO 	Loaded monitor calibration from ['2025_08_14 09:29']
24.5160 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
24.5502 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0088 	EXP 	Imported C:/Users/megha/Documents/stroop/stroop 1.xlsx as conditions, 4 conditions, 4 params
0.0093 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0734 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
0.0734 	EXP 	text: height = 0.05
0.0734 	EXP 	text: height = 0.05
0.0734 	EXP 	text: height = 0.05
0.0734 	EXP 	text: text = 'BLUE'
0.0734 	EXP 	polygon: autoDraw = True
0.5043 	INFO 	Keyboard events cleared
0.5041 	EXP 	text: autoDraw = True
0.5872 	EXP 	polygon: autoDraw = False
2.3136 	EXP 	Device response: <KeyPress from None: t=2.289200700004585, value=b, duration=None>
2.3142 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.3234 	DATA 	Keypress: b
2.3249 	EXP 	polygon: autoDraw = False
2.3249 	EXP 	text: autoDraw = False
2.3249 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
2.3249 	EXP 	text: height = 0.05
2.3249 	EXP 	text: height = 0.05
2.3249 	EXP 	text: height = 0.05
2.3249 	EXP 	text: text = 'RED'
2.3249 	EXP 	polygon: autoDraw = True
2.3875 	EXP 	Device response: <KeyPress from None: t=2.289200700004585, value=b, duration=0.09553429996594787>
2.4876 	EXP 	Device response: <KeyPress from None: t=2.474145399988629, value=b, duration=None>
2.4889 	DATA 	Keypress: b
2.5383 	EXP 	Device response: <KeyPress from None: t=2.474145399988629, value=b, duration=0.06281709996983409>
2.6377 	EXP 	Device response: <KeyPress from None: t=2.6322342999628745, value=b, duration=None>
2.6391 	DATA 	Keypress: b
2.7044 	EXP 	Device response: <KeyPress from None: t=2.6322342999628745, value=b, duration=0.06132530001923442>
2.7878 	EXP 	Device response: <KeyPress from None: t=2.7830319000058807, value=b, duration=None>
2.7894 	DATA 	Keypress: b
2.8210 	INFO 	Keyboard events cleared
2.8208 	EXP 	text: autoDraw = True
2.8372 	EXP 	polygon: autoDraw = False
2.8544 	EXP 	Device response: <KeyPress from None: t=2.7830319000058807, value=b, duration=0.0620832999702543>
2.9543 	EXP 	Device response: <KeyPress from None: t=2.9511536000063643, value=b, duration=None>
2.9547 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.9568 	DATA 	Keypress: b
2.9704 	EXP 	polygon: autoDraw = False
2.9704 	EXP 	text: autoDraw = False
2.9704 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.9704 	EXP 	text: text = 'RED'
2.9704 	EXP 	polygon: autoDraw = True
3.0377 	EXP 	Device response: <KeyPress from None: t=2.9511536000063643, value=b, duration=0.07701499998802319>
3.1378 	EXP 	Device response: <KeyPress from None: t=3.1235836999840103, value=b, duration=None>
3.1391 	DATA 	Keypress: b
3.2045 	EXP 	Device response: <KeyPress from None: t=3.1235836999840103, value=b, duration=0.0660434000310488>
3.3045 	EXP 	Device response: <KeyPress from None: t=3.2994322999729775, value=b, duration=None>
3.3057 	DATA 	Keypress: b
3.3712 	EXP 	Device response: <KeyPress from None: t=3.2994322999729775, value=b, duration=0.06208510004216805>
3.4539 	INFO 	Keyboard events cleared
3.4538 	EXP 	text: autoDraw = True
3.4705 	EXP 	polygon: autoDraw = False
3.6209 	EXP 	Device response: <KeyPress from None: t=3.6179361999966204, value=b, duration=None>
3.6213 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.6268 	DATA 	Keypress: b
3.6371 	EXP 	polygon: autoDraw = False
3.6371 	EXP 	text: autoDraw = False
3.6371 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.6371 	EXP 	text: height = 0.05
3.6371 	EXP 	text: height = 0.05
3.6371 	EXP 	text: height = 0.05
3.6371 	EXP 	text: text = 'BLUE'
3.6371 	EXP 	polygon: autoDraw = True
3.6875 	EXP 	Device response: <KeyPress from None: t=3.6179361999966204, value=b, duration=0.05922890000510961>
3.7878 	EXP 	Device response: <KeyPress from None: t=3.783590600010939, value=b, duration=None>
3.7891 	DATA 	Keypress: b
3.8546 	EXP 	Device response: <KeyPress from None: t=3.783590600010939, value=b, duration=0.06989729998167604>
4.1207 	INFO 	Keyboard events cleared
4.1205 	EXP 	text: autoDraw = True
4.1372 	EXP 	polygon: autoDraw = False
4.4043 	EXP 	Device response: <KeyPress from None: t=4.400606799987145, value=b, duration=None>
4.4048 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
4.4108 	DATA 	Keypress: b
4.4206 	EXP 	polygon: autoDraw = False
4.4206 	EXP 	text: autoDraw = False
4.4206 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.4206 	EXP 	text: height = 0.05
4.4206 	EXP 	text: height = 0.05
4.4206 	EXP 	text: height = 0.05
4.4206 	EXP 	text: text = 'RED'
4.4206 	EXP 	polygon: autoDraw = True
4.4883 	EXP 	Device response: <KeyPress from None: t=4.400606799987145, value=b, duration=0.07249789999332279>
4.9038 	INFO 	Keyboard events cleared
4.9037 	EXP 	text: autoDraw = True
4.9205 	EXP 	polygon: autoDraw = False
5.1876 	EXP 	Device response: <KeyPress from None: t=5.18007669999497, value=b, duration=None>
5.1883 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
5.1949 	DATA 	Keypress: b
5.2037 	EXP 	polygon: autoDraw = False
5.2037 	EXP 	text: autoDraw = False
5.2037 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.2037 	EXP 	text: height = 0.05
5.2037 	EXP 	text: height = 0.05
5.2037 	EXP 	text: height = 0.05
5.2037 	EXP 	text: text = 'BLUE'
5.2037 	EXP 	polygon: autoDraw = True
5.2541 	EXP 	Device response: <KeyPress from None: t=5.18007669999497, value=b, duration=0.0644046000088565>
5.6870 	INFO 	Keyboard events cleared
5.6868 	EXP 	text: autoDraw = True
5.7036 	EXP 	polygon: autoDraw = False
6.0041 	EXP 	Device response: <KeyPress from None: t=5.996537099999841, value=b, duration=None>
6.0045 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
6.0103 	DATA 	Keypress: b
6.0204 	EXP 	polygon: autoDraw = False
6.0204 	EXP 	text: autoDraw = False
6.0204 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: height = 0.05
6.0204 	EXP 	text: text = 'RED'
6.0204 	EXP 	polygon: autoDraw = True
6.0710 	EXP 	Device response: <KeyPress from None: t=5.996537099999841, value=b, duration=0.07005219999700785>
6.5038 	INFO 	Keyboard events cleared
6.5036 	EXP 	text: autoDraw = True
6.5203 	EXP 	polygon: autoDraw = False
6.7710 	EXP 	Device response: <KeyPress from None: t=6.759055699978489, value=b, duration=None>
6.7715 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
6.7776 	DATA 	Keypress: b
6.7866 	EXP 	polygon: autoDraw = False
6.7866 	EXP 	text: autoDraw = False
6.7866 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.7866 	EXP 	text: height = 0.05
6.7866 	EXP 	text: height = 0.05
6.7866 	EXP 	text: height = 0.05
6.7866 	EXP 	text: text = 'BLUE'
6.7866 	EXP 	polygon: autoDraw = True
6.8373 	EXP 	Device response: <KeyPress from None: t=6.759055699978489, value=b, duration=0.0646042000153102>
7.2868 	INFO 	Keyboard events cleared
7.2867 	EXP 	polygon: autoDraw = False
7.2867 	EXP 	text: autoDraw = True
7.5040 	EXP 	Device response: <KeyPress from None: t=7.490804500004742, value=b, duration=None>
7.5045 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
7.5109 	DATA 	Keypress: b
7.5203 	EXP 	polygon: autoDraw = False
7.5203 	EXP 	text: autoDraw = False
7.5203 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.5203 	EXP 	text: height = 0.05
7.5203 	EXP 	text: height = 0.05
7.5203 	EXP 	text: height = 0.05
7.5203 	EXP 	text: text = 'RED'
7.5203 	EXP 	polygon: autoDraw = True
7.5712 	EXP 	Device response: <KeyPress from None: t=7.490804500004742, value=b, duration=0.07907579996390268>
8.0036 	INFO 	Keyboard events cleared
8.0035 	EXP 	text: autoDraw = True
8.0202 	EXP 	polygon: autoDraw = False
8.2207 	EXP 	Device response: <KeyPress from None: t=8.219663399970159, value=b, duration=None>
8.2212 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
8.2275 	DATA 	Keypress: b
8.2369 	EXP 	polygon: autoDraw = False
8.2369 	EXP 	text: autoDraw = False
8.2369 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.2369 	EXP 	text: height = 0.05
8.2369 	EXP 	text: height = 0.05
8.2369 	EXP 	text: height = 0.05
8.2369 	EXP 	text: text = 'BLUE'
8.2369 	EXP 	polygon: autoDraw = True
8.3042 	EXP 	Device response: <KeyPress from None: t=8.219663399970159, value=b, duration=0.0748308000038378>
8.7205 	INFO 	Keyboard events cleared
8.7203 	EXP 	text: autoDraw = True
8.7368 	EXP 	polygon: autoDraw = False
8.9398 	DATA 	Keypress: b
8.9541 	EXP 	Device response: <KeyPress from None: t=8.938188900006935, value=b, duration=None>
8.9545 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
8.9700 	EXP 	polygon: autoDraw = False
8.9700 	EXP 	text: autoDraw = False
8.9700 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9700 	EXP 	text: height = 0.05
8.9700 	EXP 	text: height = 0.05
8.9700 	EXP 	text: height = 0.05
8.9700 	EXP 	text: text = 'RED'
8.9700 	EXP 	polygon: autoDraw = True
9.0373 	EXP 	Device response: <KeyPress from None: t=8.938188900006935, value=b, duration=0.09173809998901561>
9.4544 	EXP 	Device response: <KeyPress from None: t=9.445338599965908, value=b, duration=None>
9.4581 	DATA 	Keypress: b
9.4701 	INFO 	Keyboard events cleared
9.4700 	EXP 	polygon: autoDraw = False
9.4700 	EXP 	text: autoDraw = True
9.5710 	EXP 	Device response: <KeyPress from None: t=9.445338599965908, value=b, duration=0.12444080004934222>
9.7208 	EXP 	Device response: <KeyPress from None: t=9.714697999996133, value=b, duration=None>
9.7212 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
9.7268 	DATA 	Keypress: b
9.7367 	EXP 	polygon: autoDraw = False
9.7367 	EXP 	text: autoDraw = False
9.7367 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.7367 	EXP 	text: height = 0.05
9.7367 	EXP 	text: height = 0.05
9.7367 	EXP 	text: height = 0.05
9.7367 	EXP 	text: text = 'BLUE'
9.7367 	EXP 	polygon: autoDraw = True
9.7874 	EXP 	Device response: <KeyPress from None: t=9.714697999996133, value=b, duration=0.06104679999407381>
9.8376 	EXP 	Device response: <KeyPress from None: t=9.836604200012516, value=b, duration=None>
9.8388 	DATA 	Keypress: b
9.9208 	EXP 	Device response: <KeyPress from None: t=9.836604200012516, value=b, duration=0.07904569996753708>
10.2204 	INFO 	Keyboard events cleared
10.2201 	EXP 	text: autoDraw = True
10.2370 	EXP 	polygon: autoDraw = False
11.7371 	EXP 	Device response: <KeyPress from None: t=11.723590200010221, value=b, duration=None>
11.7375 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
11.7434 	DATA 	Keypress: b
11.7533 	EXP 	polygon: autoDraw = False
11.7533 	EXP 	text: autoDraw = False
11.7533 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.7533 	EXP 	text: height = 0.05
11.7533 	EXP 	text: height = 0.05
11.7533 	EXP 	text: height = 0.05
11.7533 	EXP 	text: text = 'RED'
11.7533 	EXP 	polygon: autoDraw = True
11.8371 	EXP 	Device response: <KeyPress from None: t=11.723590200010221, value=b, duration=0.1059978999546729>
12.2367 	INFO 	Keyboard events cleared
12.2365 	EXP 	text: autoDraw = True
12.2535 	EXP 	polygon: autoDraw = False
12.6207 	EXP 	Device response: <KeyPress from None: t=12.6195625999826, value=r, duration=None>
12.6211 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
12.6232 	DATA 	Keypress: r
12.6365 	EXP 	polygon: autoDraw = False
12.6365 	EXP 	text: autoDraw = False
12.6365 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.6365 	EXP 	text: text = 'RED'
12.6365 	EXP 	polygon: autoDraw = True
12.7204 	EXP 	Device response: <KeyPress from None: t=12.6195625999826, value=r, duration=0.08768250001594424>
13.1200 	INFO 	Keyboard events cleared
13.1198 	EXP 	text: autoDraw = True
13.1366 	EXP 	polygon: autoDraw = False
14.7369 	EXP 	Device response: <KeyPress from None: t=14.728460300015286, value=r, duration=None>
14.7373 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
14.7445 	DATA 	Keypress: r
14.7530 	EXP 	polygon: autoDraw = False
14.7530 	EXP 	text: autoDraw = False
14.7530 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.7530 	EXP 	text: height = 0.05
14.7530 	EXP 	text: height = 0.05
14.7530 	EXP 	text: height = 0.05
14.7530 	EXP 	text: text = 'BLUE'
14.7530 	EXP 	polygon: autoDraw = True
14.8203 	EXP 	Device response: <KeyPress from None: t=14.728460300015286, value=r, duration=0.07974579994333908>
15.2367 	INFO 	Keyboard events cleared
15.2365 	EXP 	text: autoDraw = True
15.2531 	EXP 	polygon: autoDraw = False
16.3868 	EXP 	Device response: <KeyPress from None: t=16.37611959996866, value=b, duration=None>
16.3873 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
16.3893 	DATA 	Keypress: b
16.4030 	EXP 	polygon: autoDraw = False
16.4030 	EXP 	text: autoDraw = False
16.4030 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.4030 	EXP 	text: text = 'BLUE'
16.4030 	EXP 	polygon: autoDraw = True
16.4536 	EXP 	Device response: <KeyPress from None: t=16.37611959996866, value=b, duration=0.07564779999665916>
16.8867 	INFO 	Keyboard events cleared
16.8865 	EXP 	text: autoDraw = True
16.9035 	EXP 	polygon: autoDraw = False
17.7888 	DATA 	Keypress: b
17.8037 	EXP 	Device response: <KeyPress from None: t=17.786530099983793, value=b, duration=None>
17.8041 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
17.8199 	EXP 	polygon: autoDraw = False
17.8199 	EXP 	text: autoDraw = False
17.8199 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.8199 	EXP 	text: height = 0.05
17.8199 	EXP 	text: height = 0.05
17.8199 	EXP 	text: height = 0.05
17.8199 	EXP 	text: text = 'RED'
17.8199 	EXP 	polygon: autoDraw = True
17.8869 	EXP 	Device response: <KeyPress from None: t=17.786530099983793, value=b, duration=0.08505360002163798>
18.3201 	INFO 	Keyboard events cleared
18.3199 	EXP 	polygon: autoDraw = False
18.3199 	EXP 	text: autoDraw = True
19.0369 	EXP 	Device response: <KeyPress from None: t=19.029723999963608, value=r, duration=None>
19.0373 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
19.0394 	DATA 	Keypress: r
19.0528 	EXP 	polygon: autoDraw = False
19.0528 	EXP 	text: autoDraw = False
19.0528 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.0528 	EXP 	text: text = 'RED'
19.0528 	EXP 	polygon: autoDraw = True
19.1039 	EXP 	Device response: <KeyPress from None: t=19.029723999963608, value=r, duration=0.07281080004759133>
19.5364 	INFO 	Keyboard events cleared
19.5363 	EXP 	text: autoDraw = True
19.5530 	EXP 	polygon: autoDraw = False
21.0540 	EXP 	Device response: <KeyPress from None: t=21.05347059998894, value=r, duration=None>
21.0544 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
21.0629 	DATA 	Keypress: r
21.0697 	EXP 	polygon: autoDraw = False
21.0697 	EXP 	text: autoDraw = False
21.0697 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
21.0697 	EXP 	text: height = 0.05
21.0697 	EXP 	text: height = 0.05
21.0697 	EXP 	text: height = 0.05
21.0697 	EXP 	text: text = 'BLUE'
21.0697 	EXP 	polygon: autoDraw = True
21.1537 	EXP 	Device response: <KeyPress from None: t=21.05347059998894, value=r, duration=0.08952370000770316>
21.5695 	INFO 	Keyboard events cleared
21.5694 	EXP 	polygon: autoDraw = False
21.5694 	EXP 	text: autoDraw = True
22.5868 	EXP 	Device response: <KeyPress from None: t=22.576533399987966, value=b, duration=None>
22.5876 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.5897 	DATA 	Keypress: b
22.6028 	EXP 	polygon: autoDraw = False
22.6028 	EXP 	text: autoDraw = False
22.6028 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.6028 	EXP 	text: text = 'BLUE'
22.6028 	EXP 	polygon: autoDraw = True
22.6534 	EXP 	Device response: <KeyPress from None: t=22.576533399987966, value=b, duration=0.07407109998166561>
23.1031 	INFO 	Keyboard events cleared
23.1030 	EXP 	polygon: autoDraw = False
23.1030 	EXP 	text: autoDraw = True
23.9706 	EXP 	Device response: <KeyPress from None: t=23.969684300012887, value=b, duration=None>
23.9711 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
23.9768 	DATA 	Keypress: b
23.9862 	EXP 	polygon: autoDraw = False
23.9862 	EXP 	text: autoDraw = False
23.9862 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
23.9862 	EXP 	text: height = 0.05
23.9862 	EXP 	text: height = 0.05
23.9862 	EXP 	text: height = 0.05
23.9862 	EXP 	text: text = 'RED'
23.9862 	EXP 	polygon: autoDraw = True
24.0701 	EXP 	Device response: <KeyPress from None: t=23.969684300012887, value=b, duration=0.08493929996620864>
24.4863 	INFO 	Keyboard events cleared
24.4861 	EXP 	polygon: autoDraw = False
24.4861 	EXP 	text: autoDraw = True
24.6869 	EXP 	Device response: <KeyPress from None: t=24.671993299969472, value=r, duration=None>
24.6873 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
24.6936 	DATA 	Keypress: r
24.7026 	EXP 	polygon: autoDraw = False
24.7026 	EXP 	text: autoDraw = False
24.7026 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.7026 	EXP 	text: height = 0.05
24.7026 	EXP 	text: height = 0.05
24.7026 	EXP 	text: height = 0.05
24.7026 	EXP 	text: text = 'BLUE'
24.7026 	EXP 	polygon: autoDraw = True
24.8031 	EXP 	Device response: <KeyPress from None: t=24.671993299969472, value=r, duration=0.11501940002199262>
24.9033 	EXP 	Device response: <KeyPress from None: t=24.896478799986653, value=b, duration=None>
24.9046 	DATA 	Keypress: b
24.9869 	EXP 	Device response: <KeyPress from None: t=24.896478799986653, value=b, duration=0.07889339997200295>
25.2031 	INFO 	Keyboard events cleared
25.2029 	EXP 	polygon: autoDraw = False
25.2029 	EXP 	text: autoDraw = True
25.9864 	EXP 	Device response: <KeyPress from None: t=25.983880000014324, value=b, duration=None>
25.9869 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
25.9891 	DATA 	Keypress: b
26.0029 	EXP 	polygon: autoDraw = False
26.0029 	EXP 	text: autoDraw = False
26.0029 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.0029 	EXP 	text: text = 'BLUE'
26.0029 	EXP 	polygon: autoDraw = True
26.0531 	EXP 	Device response: <KeyPress from None: t=25.983880000014324, value=b, duration=0.0646580999600701>
26.4857 	INFO 	Keyboard events cleared
26.4855 	EXP 	text: autoDraw = True
26.5026 	EXP 	polygon: autoDraw = False
27.1868 	EXP 	Device response: <KeyPress from None: t=27.172781299974304, value=r, duration=None>
27.1872 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
27.1936 	DATA 	Keypress: r
27.2026 	EXP 	polygon: autoDraw = False
27.2026 	EXP 	text: autoDraw = False
27.2026 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.2026 	EXP 	text: height = 0.05
27.2026 	EXP 	text: height = 0.05
27.2026 	EXP 	text: height = 0.05
27.2026 	EXP 	text: text = 'RED'
27.2026 	EXP 	polygon: autoDraw = True
27.3030 	EXP 	Device response: <KeyPress from None: t=27.172781299974304, value=r, duration=0.11504370003240183>
27.7025 	INFO 	Keyboard events cleared
27.7023 	EXP 	polygon: autoDraw = False
27.7023 	EXP 	text: autoDraw = True
28.5864 	EXP 	Device response: <KeyPress from None: t=28.577161799999885, value=r, duration=None>
28.5869 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
28.5896 	DATA 	Keypress: r
28.6024 	EXP 	polygon: autoDraw = False
28.6024 	EXP 	text: autoDraw = False
